N;time
90000;184
90000;183
90000;183
90000;183
90000;183
90000;183
90000;184
90000;183
90000;184
90000;183
90000;183
90000;183
90000;184
90000;183
90000;184
90000;183
90000;183
90000;183
90000;183
90000;183
90000;183
90000;183
90000;183
90000;184
90000;183
90000;183
90000;183
90000;183
90000;184
90000;184
90000;192
90000;195
90000;195
90000;194
90000;194
90000;195
90000;195
90000;202
90000;193
90000;183
90000;183
90000;183
90000;183
90000;183
90000;183
90000;183
100000;203
100000;204
100000;204
100000;210
100000;215
100000;216
100000;216
100000;216
100000;215
100000;216
100000;220
100000;221
100000;223
100000;224
100000;228
100000;219
100000;217
100000;217
100000;217
100000;217
100000;217
100000;218
100000;214
100000;217
100000;217
100000;216
100000;216
100000;217
100000;217
100000;217
100000;216
100000;216
100000;209
100000;215
100000;215
100000;210
100000;210
100000;204
100000;204
100000;204
100000;204
100000;210
100000;210
100000;210
100000;206
100000;216
100000;217
100000;221
100000;219
100000;219
100000;216
100000;257
100000;210
100000;207
100000;212
100000;214
100000;208
100000;211
100000;207
100000;213
100000;208
100000;211
100000;210
100000;209
100000;207
100000;210
100000;219
100000;219
100000;218
100000;222
100000;221
100000;207
100000;205
100000;205
100000;204
100000;205
100000;205
100000;205
100000;219
100000;219
100000;222
100000;224
100000;215
100000;205
100000;205
100000;205
100000;205
100000;205
100000;207
100000;208
100000;209
100000;208
100000;212
100000;230
100000;228
100000;212
100000;220
100000;226
100000;225
100000;222
